Rented Bike Count,Hour,Temperature(Â°C),Humidity(%),Wind speed (m/s),Visibility (10m),Solar Radiation (MJ/m2),Rainfall(mm),Snowfall (cm),Holiday,Functioning Day,Day,Month,DayOfWeek,Season_Autumn,Season_Spring,Season_Summer,Season_Winter
1302,22.0,11.6,61,0.2,2000,0.0,0.0,0.0,1,1,18,10,3,1,0,0,0
944,23.0,10.9,64,0.2,2000,0.0,0.0,0.0,1,1,18,10,3,1,0,0,0
783,0.0,10.3,67,1.5,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
653,1.0,9.8,68,1.7,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
433,2.0,9.2,72,1.5,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
262,3.0,8.5,74,1.3,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
184,4.0,8.1,76,0.3,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
162,5.0,7.7,73,0.0,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
491,6.0,7.2,77,0.5,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
1188,7.0,7.3,72,0.4,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
2113,8.0,7.9,63,0.6,2000,0.3,0.0,0.0,1,1,19,10,4,1,0,0,0
1191,9.0,11.1,53,1.0,2000,1.05,0.0,0.0,1,1,19,10,4,1,0,0,0
850,10.0,13.8,44,1.5,1953,1.66,0.0,0.0,1,1,19,10,4,1,0,0,0
981,11.0,16.4,35,1.1,2000,2.13,0.0,0.0,1,1,19,10,4,1,0,0,0
1161,12.0,17.4,33,1.1,2000,2.39,0.0,0.0,1,1,19,10,4,1,0,0,0
1190,13.0,18.9,33,1.8,2000,2.43,0.0,0.0,1,1,19,10,4,1,0,0,0
1221,14.0,19.8,32,2.3,1978,2.25,0.0,0.0,1,1,19,10,4,1,0,0,0
1390,15.0,19.7,30,3.0,1971,1.89,0.0,0.0,1,1,19,10,4,1,0,0,0
1527,16.0,19.3,29,2.8,2000,1.34,0.0,0.0,1,1,19,10,4,1,0,0,0
1939,17.0,18.5,35,2.2,2000,0.68,0.0,0.0,1,1,19,10,4,1,0,0,0
2631,18.0,16.6,40,2.4,2000,0.11,0.0,0.0,1,1,19,10,4,1,0,0,0
1769,19.0,15.3,53,2.4,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
1512,20.0,14.2,56,1.8,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
1457,21.0,13.3,56,1.1,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
1331,22.0,12.3,65,1.7,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
1018,23.0,11.7,70,1.7,2000,0.0,0.0,0.0,1,1,19,10,4,1,0,0,0
891,0.0,11.3,71,1.2,1997,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
774,1.0,10.9,72,0.0,1966,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
522,2.0,10.1,78,0.1,1887,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
386,3.0,9.5,77,0.4,1611,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
246,4.0,8.9,75,0.4,1877,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
154,5.0,8.1,76,0.6,1309,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
219,6.0,7.5,79,0.6,1025,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
427,7.0,7.0,82,0.5,867,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
784,8.0,7.8,70,1.4,1034,0.29,0.0,0.0,1,1,20,10,5,1,0,0,0
921,9.0,10.4,60,1.3,1326,0.99,0.0,0.0,1,1,20,10,5,1,0,0,0
997,10.0,13.0,49,0.5,1685,1.61,0.0,0.0,1,1,20,10,5,1,0,0,0
1175,11.0,16.2,39,1.6,1580,2.05,0.0,0.0,1,1,20,10,5,1,0,0,0
1407,12.0,17.7,33,2.2,1556,2.37,0.0,0.0,1,1,20,10,5,1,0,0,0
1585,13.0,19.4,26,1.1,1942,2.45,0.0,0.0,1,1,20,10,5,1,0,0,0
1649,14.0,20.0,22,1.6,1950,2.29,0.0,0.0,1,1,20,10,5,1,0,0,0
1760,15.0,21.3,24,1.5,1832,1.91,0.0,0.0,1,1,20,10,5,1,0,0,0
1813,16.0,20.9,20,2.0,1976,1.35,0.0,0.0,1,1,20,10,5,1,0,0,0
1949,17.0,19.2,23,1.5,2000,0.62,0.0,0.0,1,1,20,10,5,1,0,0,0
1707,18.0,16.6,41,2.4,1811,0.04,0.0,0.0,1,1,20,10,5,1,0,0,0
1407,19.0,14.6,48,1.9,1998,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
1270,20.0,13.7,51,1.0,1954,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
1249,21.0,13.3,55,2.0,1554,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
1141,22.0,12.7,58,0.0,1480,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
922,23.0,11.7,58,0.0,1567,0.0,0.0,0.0,1,1,20,10,5,1,0,0,0
848,0.0,11.2,62,0.0,1613,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
622,1.0,10.6,60,0.5,1642,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
428,2.0,9.8,63,0.6,1591,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
342,3.0,9.2,68,0.4,1538,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
206,4.0,8.8,71,0.9,1516,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
146,5.0,8.2,73,1.3,1305,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
172,6.0,7.6,75,0.6,1181,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
315,7.0,7.2,76,0.5,1113,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
534,8.0,7.9,67,1.1,1210,0.28,0.0,0.0,1,1,21,10,6,1,0,0,0
679,9.0,10.5,56,1.2,1741,0.98,0.0,0.0,1,1,21,10,6,1,0,0,0
936,10.0,13.4,46,0.8,1718,1.61,0.0,0.0,1,1,21,10,6,1,0,0,0
1055,11.0,16.8,38,1.5,1326,2.07,0.0,0.0,1,1,21,10,6,1,0,0,0
1417,12.0,18.4,28,1.9,1690,2.33,0.0,0.0,1,1,21,10,6,1,0,0,0
1519,13.0,19.3,24,1.5,1745,2.4,0.0,0.0,1,1,21,10,6,1,0,0,0
1642,14.0,20.1,23,2.3,1896,2.23,0.0,0.0,1,1,21,10,6,1,0,0,0
1891,15.0,20.9,23,1.5,1892,1.87,0.0,0.0,1,1,21,10,6,1,0,0,0
1976,16.0,20.2,24,2.5,1881,1.31,0.0,0.0,1,1,21,10,6,1,0,0,0
1883,17.0,18.8,24,2.1,2000,0.63,0.0,0.0,1,1,21,10,6,1,0,0,0
1618,18.0,16.2,41,1.4,1907,0.06,0.0,0.0,1,1,21,10,6,1,0,0,0
1464,19.0,14.9,46,1.4,1455,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
1306,20.0,13.8,52,1.6,1341,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
1158,21.0,13.0,49,1.0,1702,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
1025,22.0,12.2,57,0.0,1544,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
724,23.0,11.8,56,0.0,1655,0.0,0.0,0.0,1,1,21,10,6,1,0,0,0
623,0.0,11.4,56,0.2,1778,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
372,1.0,10.7,57,0.9,1828,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
253,2.0,10.5,57,0.2,1837,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
175,3.0,10.2,60,1.0,1796,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
110,4.0,10.0,62,0.6,1759,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
202,5.0,9.4,65,0.8,1659,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
513,6.0,9.2,65,0.8,1689,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
1244,7.0,8.9,67,0.8,1557,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
2111,8.0,9.7,58,0.6,1559,0.22,0.0,0.0,1,1,22,10,0,1,0,0,0
1104,9.0,11.9,50,1.1,1529,0.75,0.0,0.0,1,1,22,10,0,1,0,0,0
817,10.0,14.6,43,0.7,1339,1.35,0.0,0.0,1,1,22,10,0,1,0,0,0
941,11.0,16.7,37,0.7,1074,1.74,0.0,0.0,1,1,22,10,0,1,0,0,0
1034,12.0,18.2,34,1.0,758,2.03,0.0,0.0,1,1,22,10,0,1,0,0,0
1064,13.0,19.4,35,1.2,678,1.73,0.0,0.0,1,1,22,10,0,1,0,0,0
1122,14.0,20.6,30,2.2,839,1.69,0.0,0.0,1,1,22,10,0,1,0,0,0
1167,15.0,20.2,31,1.6,855,1.25,0.0,0.0,1,1,22,10,0,1,0,0,0
1464,16.0,19.7,34,1.6,688,0.88,0.0,0.0,1,1,22,10,0,1,0,0,0
1904,17.0,18.9,35,1.7,720,0.41,0.0,0.0,1,1,22,10,0,1,0,0,0
2613,18.0,17.3,43,0.9,783,0.08,0.0,0.0,1,1,22,10,0,1,0,0,0
1860,19.0,15.6,44,1.5,828,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
1593,20.0,14.5,51,1.4,751,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
1513,21.0,13.4,56,0.7,758,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
1360,22.0,12.7,60,0.0,680,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
916,23.0,12.0,59,0.4,685,0.0,0.0,0.0,1,1,22,10,0,1,0,0,0
726,0.0,11.6,61,0.7,673,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
547,1.0,11.1,62,0.2,666,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
356,2.0,10.6,68,0.9,603,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
243,3.0,10.1,70,1.1,606,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
170,4.0,10.0,73,0.9,622,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
193,5.0,10.0,73,0.5,593,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
456,6.0,9.9,75,1.0,560,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
839,7.0,10.4,71,0.6,557,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
1423,8.0,11.0,78,0.8,412,0.03,0.0,0.0,1,1,23,10,1,1,0,0,0
1026,9.0,11.7,77,0.8,394,0.25,0.0,0.0,1,1,23,10,1,1,0,0,0
735,10.0,13.8,65,1.1,475,1.06,0.0,0.0,1,1,23,10,1,1,0,0,0
81,11.0,13.0,70,5.0,989,0.5,0.0,0.0,1,1,23,10,1,1,0,0,0
363,12.0,11.5,90,1.2,973,0.06,5.0,0.0,1,1,23,10,1,1,0,0,0
652,13.0,13.5,82,0.8,962,1.33,0.0,0.0,1,1,23,10,1,1,0,0,0
837,14.0,15.1,71,0.9,973,1.62,0.0,0.0,1,1,23,10,1,1,0,0,0
1010,15.0,16.6,68,1.5,955,1.55,0.0,0.0,1,1,23,10,1,1,0,0,0
1294,16.0,16.1,70,1.3,898,0.83,0.0,0.0,1,1,23,10,1,1,0,0,0
1604,17.0,15.7,63,3.2,1118,0.39,0.0,0.0,1,1,23,10,1,1,0,0,0
2415,18.0,14.5,71,2.1,1235,0.06,0.0,0.0,1,1,23,10,1,1,0,0,0
1685,19.0,14.0,70,1.6,1265,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
1433,20.0,13.6,70,1.4,1392,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
1380,21.0,12.6,70,1.2,1425,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
1257,22.0,12.3,73,0.9,1392,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
876,23.0,11.2,78,0.5,802,0.0,0.0,0.0,1,1,23,10,1,1,0,0,0
708,0.0,10.8,80,1.0,1151,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
573,1.0,10.2,84,1.2,1036,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
371,2.0,9.5,87,1.0,919,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
249,3.0,9.4,85,1.6,983,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
162,4.0,9.0,87,0.6,972,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
164,5.0,8.5,87,1.2,1046,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
453,6.0,8.1,88,0.9,831,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
1165,7.0,7.8,90,0.6,763,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
2108,8.0,8.1,85,1.2,772,0.26,0.0,0.0,1,1,24,10,2,1,0,0,0
1151,9.0,10.1,72,1.1,728,0.9,0.0,0.0,1,1,24,10,2,1,0,0,0
811,10.0,13.0,63,0.9,854,1.5,0.0,0.0,1,1,24,10,2,1,0,0,0
940,11.0,15.7,53,1.0,1172,1.99,0.0,0.0,1,1,24,10,2,1,0,0,0
1126,12.0,16.8,48,1.6,1673,2.1,0.0,0.0,1,1,24,10,2,1,0,0,0
1106,13.0,17.2,43,2.3,1835,1.68,0.0,0.0,1,1,24,10,2,1,0,0,0
1150,14.0,17.6,39,2.5,1964,1.63,0.0,0.0,1,1,24,10,2,1,0,0,0
1161,15.0,18.0,40,3.0,1808,1.71,0.0,0.0,1,1,24,10,2,1,0,0,0
1492,16.0,18.2,42,1.3,1976,1.22,0.0,0.0,1,1,24,10,2,1,0,0,0
1904,17.0,17.0,47,2.2,1989,0.59,0.0,0.0,1,1,24,10,2,1,0,0,0
2612,18.0,15.1,53,1.7,2000,0.06,0.0,0.0,1,1,24,10,2,1,0,0,0
1827,19.0,13.9,61,1.9,2000,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
1556,20.0,13.1,63,0.4,2000,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
1464,21.0,12.1,67,1.0,1977,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
1281,22.0,11.6,71,0.2,1858,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
884,23.0,11.0,74,0.1,1817,0.0,0.0,0.0,1,1,24,10,2,1,0,0,0
729,0.0,10.5,75,0.3,1800,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
572,1.0,10.0,78,0.4,1669,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
421,2.0,9.1,79,0.5,1625,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
266,3.0,9.1,79,0.2,1689,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
161,4.0,8.5,83,1.2,1577,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
193,5.0,7.8,85,0.9,1542,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
450,6.0,7.5,86,1.3,1301,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
1251,7.0,7.3,85,1.4,1039,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
2070,8.0,7.9,76,1.2,1290,0.25,0.0,0.0,1,1,25,10,3,1,0,0,0
1168,9.0,10.3,64,1.0,1544,0.91,0.0,0.0,1,1,25,10,3,1,0,0,0
779,10.0,13.4,53,1.1,1768,1.53,0.0,0.0,1,1,25,10,3,1,0,0,0
956,11.0,16.4,43,0.7,1713,1.96,0.0,0.0,1,1,25,10,3,1,0,0,0
1188,12.0,18.2,37,1.4,1861,2.25,0.0,0.0,1,1,25,10,3,1,0,0,0
1154,13.0,19.4,32,1.1,1787,2.31,0.0,0.0,1,1,25,10,3,1,0,0,0
1192,14.0,20.6,31,1.4,1562,1.7,0.0,0.0,1,1,25,10,3,1,0,0,0
1275,15.0,20.6,32,1.4,1651,1.4,0.0,0.0,1,1,25,10,3,1,0,0,0
1528,16.0,20.4,32,0.9,1720,0.84,0.0,0.0,1,1,25,10,3,1,0,0,0
1961,17.0,19.2,36,0.7,1643,0.38,0.0,0.0,1,1,25,10,3,1,0,0,0
2632,18.0,17.3,39,1.3,1641,0.03,0.0,0.0,1,1,25,10,3,1,0,0,0
1968,19.0,16.4,47,1.0,1694,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
1596,20.0,15.3,50,0.5,1647,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
1513,21.0,14.5,50,0.7,1741,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
1316,22.0,13.6,56,1.0,1611,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
919,23.0,12.5,59,0.8,1602,0.0,0.0,0.0,1,1,25,10,3,1,0,0,0
753,0.0,12.5,57,0.9,1877,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
629,1.0,12.7,56,1.2,1952,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
434,2.0,12.8,59,0.9,1804,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
327,3.0,12.8,57,0.5,1715,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
185,4.0,12.6,60,0.6,1648,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
178,5.0,12.4,60,0.8,1563,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
376,6.0,12.6,64,1.3,1348,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
556,7.0,12.6,63,0.8,1265,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
556,8.0,12.1,81,0.8,706,0.0,0.5,0.0,1,1,26,10,4,1,0,0,0
144,9.0,12.0,86,0.8,405,0.07,0.5,0.0,1,1,26,10,4,1,0,0,0
191,10.0,12.9,84,1.0,534,0.27,0.0,0.0,1,1,26,10,4,1,0,0,0
54,11.0,12.4,87,1.0,317,0.24,1.0,0.0,1,1,26,10,4,1,0,0,0
29,12.0,12.4,90,1.1,297,0.19,1.0,0.0,1,1,26,10,4,1,0,0,0
18,13.0,12.6,87,2.3,539,0.13,1.5,0.0,1,1,26,10,4,1,0,0,0
147,14.0,12.7,95,1.9,255,0.09,5.5,0.0,1,1,26,10,4,1,0,0,0
576,15.0,14.0,87,1.2,1482,0.68,1.0,0.0,1,1,26,10,4,1,0,0,0
900,16.0,14.5,81,1.8,1588,0.78,0.0,0.0,1,1,26,10,4,1,0,0,0
1386,17.0,14.3,77,2.9,1966,0.5,0.0,0.0,1,1,26,10,4,1,0,0,0
1882,18.0,13.1,74,1.6,1989,0.05,0.0,0.0,1,1,26,10,4,1,0,0,0
1228,19.0,12.9,66,2.5,1997,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
1003,20.0,12.2,67,5.4,1956,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
542,21.0,10.6,70,2.4,2000,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
680,22.0,10.5,72,2.4,2000,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
603,23.0,10.2,64,3.9,2000,0.0,0.0,0.0,1,1,26,10,4,1,0,0,0
640,0.0,9.9,65,3.2,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
585,1.0,9.9,62,3.5,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
478,2.0,9.5,58,3.0,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
346,3.0,9.1,60,2.8,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
233,4.0,8.8,61,2.8,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
146,5.0,8.0,65,1.6,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
197,6.0,7.4,66,2.3,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
388,7.0,7.3,65,3.2,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
713,8.0,7.7,62,2.4,1985,0.23,0.0,0.0,1,1,27,10,5,1,0,0,0
785,9.0,8.3,55,4.0,1853,0.89,0.0,0.0,1,1,27,10,5,1,0,0,0
898,10.0,9.5,46,3.7,1871,1.49,0.0,0.0,1,1,27,10,5,1,0,0,0
996,11.0,10.4,42,4.1,1988,2.01,0.0,0.0,1,1,27,10,5,1,0,0,0
1076,12.0,10.4,41,4.9,1966,1.33,0.0,0.0,1,1,27,10,5,1,0,0,0
1118,13.0,10.6,38,4.6,2000,1.63,0.0,0.0,1,1,27,10,5,1,0,0,0
1183,14.0,10.8,37,4.4,2000,1.29,0.0,0.0,1,1,27,10,5,1,0,0,0
1254,15.0,11.4,32,3.8,2000,1.21,0.0,0.0,1,1,27,10,5,1,0,0,0
1308,16.0,10.6,35,3.3,2000,1.02,0.0,0.0,1,1,27,10,5,1,0,0,0
1176,17.0,9.5,34,5.7,2000,0.45,0.0,0.0,1,1,27,10,5,1,0,0,0
1054,18.0,8.9,39,3.5,2000,0.05,0.0,0.0,1,1,27,10,5,1,0,0,0
864,19.0,8.0,42,2.9,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
775,20.0,7.6,44,4.2,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
775,21.0,7.3,49,3.4,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
752,22.0,6.6,51,1.8,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
658,23.0,6.3,52,1.8,2000,0.0,0.0,0.0,1,1,27,10,5,1,0,0,0
699,0.0,6.7,55,1.5,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
531,1.0,6.9,55,1.8,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
450,2.0,6.6,59,0.4,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
299,3.0,6.2,59,0.6,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
148,4.0,6.8,65,1.1,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
27,5.0,7.2,68,2.5,1740,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
55,6.0,6.9,86,1.7,1988,0.0,1.5,0.0,1,1,28,10,6,1,0,0,0
134,7.0,6.9,88,0.9,1991,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
74,8.0,6.8,89,1.4,1856,0.05,0.0,0.0,1,1,28,10,6,1,0,0,0
195,9.0,7.3,90,1.1,1889,0.12,2.5,0.0,1,1,28,10,6,1,0,0,0
330,10.0,8.2,89,0.4,1365,0.39,0.0,0.0,1,1,28,10,6,1,0,0,0
544,11.0,9.4,86,1.2,1220,0.75,0.0,0.0,1,1,28,10,6,1,0,0,0
630,12.0,11.9,74,1.6,1801,1.84,0.0,0.0,1,1,28,10,6,1,0,0,0
916,13.0,12.1,75,1.2,1775,0.99,0.0,0.0,1,1,28,10,6,1,0,0,0
962,14.0,12.4,72,1.9,1860,1.06,0.0,0.0,1,1,28,10,6,1,0,0,0
948,15.0,12.2,67,3.3,2000,0.86,0.0,0.0,1,1,28,10,6,1,0,0,0
385,16.0,12.2,65,1.9,2000,0.52,0.0,0.0,1,1,28,10,6,1,0,0,0
535,17.0,9.4,85,1.2,2000,0.07,1.5,0.0,1,1,28,10,6,1,0,0,0
651,18.0,8.9,85,1.8,2000,0.01,0.0,0.0,1,1,28,10,6,1,0,0,0
645,19.0,8.4,85,1.2,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
624,20.0,8.2,82,2.8,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
670,21.0,7.6,75,1.1,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
625,22.0,6.7,76,0.6,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
512,23.0,6.0,74,1.1,2000,0.0,0.0,0.0,1,1,28,10,6,1,0,0,0
434,0.0,5.3,81,1.7,1993,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
326,1.0,5.1,83,1.1,1989,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
184,2.0,4.7,81,1.0,1918,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
123,3.0,5.0,67,0.8,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
117,4.0,5.6,66,0.7,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
161,5.0,5.1,76,0.7,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
436,6.0,4.7,76,0.6,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
1070,7.0,4.6,76,0.7,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
1888,8.0,5.1,67,0.3,1981,0.24,0.0,0.0,1,1,29,10,0,1,0,0,0
1021,9.0,7.5,53,1.6,1981,1.01,0.0,0.0,1,1,29,10,0,1,0,0,0
771,10.0,9.6,43,1.8,1930,1.49,0.0,0.0,1,1,29,10,0,1,0,0,0
796,11.0,11.0,46,2.6,1946,1.97,0.0,0.0,1,1,29,10,0,1,0,0,0
737,12.0,10.8,49,2.7,2000,1.45,0.0,0.0,1,1,29,10,0,1,0,0,0
815,13.0,10.4,49,2.7,2000,0.54,0.0,0.0,1,1,29,10,0,1,0,0,0
838,14.0,11.3,39,3.7,2000,1.18,0.0,0.0,1,1,29,10,0,1,0,0,0
884,15.0,11.0,46,3.4,2000,0.57,0.0,0.0,1,1,29,10,0,1,0,0,0
1069,16.0,11.3,41,3.6,2000,0.94,0.0,0.0,1,1,29,10,0,1,0,0,0
1274,17.0,10.0,43,4.9,2000,0.43,0.0,0.0,1,1,29,10,0,1,0,0,0
1987,18.0,9.4,51,3.4,2000,0.02,0.0,0.0,1,1,29,10,0,1,0,0,0
1377,19.0,8.1,53,3.7,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
1026,20.0,6.8,59,3.2,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
979,21.0,5.7,61,2.3,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
906,22.0,5.1,58,2.2,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
658,23.0,4.3,58,1.4,2000,0.0,0.0,0.0,1,1,29,10,0,1,0,0,0
488,0.0,3.4,55,1.5,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
440,1.0,3.0,55,1.0,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
283,2.0,2.1,56,0.5,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
182,3.0,1.7,59,0.5,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
150,4.0,1.6,63,0.3,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
162,5.0,1.1,68,0.6,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
394,6.0,0.8,69,1.4,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
1005,7.0,1.3,65,1.2,2000,0.0,0.0,0.0,1,1,30,10,1,1,0,0,0
1883,8.0,1.4,58,0.9,1883,0.15,0.0,0.0,1,1,30,10,1,1,0,0,0
982,9.0,3.7,49,1.9,1961,0.89,0.0,0.0,1,1,30,10,1,1,0,0,0
684,10.0,6.1,38,2.5,1914,1.51,0.0,0.0,1,1,30,10,1,1,0,0,0
782,11.0,7.5,36,1.4,1993,1.98,0.0,0.0,1,1,30,10,1,1,0,0,0
881,12.0,8.5,34,1.5,1892,2.21,0.0,0.0,1,1,30,10,1,1,0,0,0
847,13.0,9.8,33,1.8,1937,2.3,0.0,0.0,1,1,30,10,1,1,0,0,0
903,14.0,10.7,33,1.7,2000,2.12,0.0,0.0,1,1,30,10,1,1,0,0,0
